drugbank_id,drug_name,normalized_name,drug_type,groups,is_approved,is_investigational,synonyms,target_genes,target_gene_count,drugbank_smiles,has_lincs_match,lincs_pert_id,lincs_pert_iname,lincs_signature_count,lincs_cell_count,lincs_canonical_smiles,canonical_smiles,target_overlap_genes,target_overlap_count,target_overlap_weight,target_overlap_norm,lincs_support_norm,target_overlap_count_norm,target_overlap_density,target_overlap_density_norm,specific_overlap_norm,approval_bonus,smiles_bonus,fibrosis_priority_overlap_count,fibrosis_priority_overlap_norm,broad_target_penalty,mineral_keyword_penalty,inorganic_like_penalty,broad_chemistry_penalty,pseudo_label_score,pseudo_label_rank,disease_gene_panel_size,disease_gene_panel_top10,label_source,study_objective,pred_accessioncv,pred_randomcv,consensus_model_score,consensus_model_rank,consensus_model_norm,pseudo_label_norm,translation_readiness_score,final_rerank_score,final_rerank_rank,support_note
DB04253,Tretazicar,tretazicar,small molecule,investigational,0,1,Tretazicar,NFSB|NQO2,2,NC(=O)C1=CC(N2CC2)=C(C=C1[N+]([O-])=O)[N+]([O-])=O,0,,,0,0,,NC(=O)C1=CC(N2CC2)=C(C=C1[N+]([O-])=O)[N+]([O-])=O,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3717,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3729,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3717,investigational
DB04327,Phosphatidylethanolamine,phosphatidylethanolamine,small molecule,investigational,0,1,Phosphatidylethanolamine,PROCR|PTEN,2,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](CO[P@](O)(=O)OCC[NH3+])OC(=O)CCCCCCCCCCCCCCCCC,0,,,0,0,,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](CO[P@](O)(=O)OCC[NH3+])OC(=O)CCCCCCCCCCCCCCCCC,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3718,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3730,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3718,investigational
DB04422,Homocysteine,homocysteine,small molecule,investigational,0,1,Homocysteine|L-2-amino-4-mercaptobutyric acid|L-Homocysteine,LUXS|METE,2,N[C@@H](CCS)C(O)=O,0,,,0,0,,N[C@@H](CCS)C(O)=O,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3719,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3731,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3719,investigational
DB04455,"N,N,N-trimethylglycinium",n n n trimethylglycinium,small molecule,investigational,0,1,"N,N,N-trimethylglycinium",KAIB1|PROX,2,C[N+](C)(C)CC(O)=O,0,,,0,0,,C[N+](C)(C)CC(O)=O,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3720,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3732,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3720,investigational
DB04532,Indole,indole,small molecule,investigational,0,1,Indole,COBT|E,2,N1C=CC2=C1C=CC=C2,0,,,0,0,,N1C=CC2=C1C=CC=C2,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3721,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3733,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3721,investigational
DB04660,Choline alfoscerate,choline alfoscerate,small molecule,investigational,0,1,"(2R)-2,3-dihydroxypropyl 2-(trimethylammonio)ethyl phosphate|alpha-Glycerophosphorylcholine|Choline alfoscerate|Choline alphoscerate|Choline glycerophosphate|Cholini glycerophosphas|Glicerofosfato de colina|Glycerol phosphorylcholine|Glycerol-3-phosphatidylcholine|glycerol-3-phosphocholine|Glycerophosphate de choline|Glycerophosphocholine|Glycerophosphorylcholine|GPCho|L-alpha-Glycerophosphocholine|L-alpha-Glycerophosphorylcholine|sn-3-GPC|sn-Glycero-3-phosphocholine",CHRM5|GM2A,2,[H][C@@](O)(CO)COP([O-])(=O)OCC[N+](C)(C)C,0,,,0,0,,[H][C@@](O)(CO)COP([O-])(=O)OCC[N+](C)(C)C,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3722,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3734,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3722,investigational
DB04789,5-methyltetrahydrofolic acid,5 methyltetrahydrofolic acid,small molecule,investigational|nutraceutical,0,1,"5-Methyl-5,6,7,8-tetrahydrofolic acid|5-Methyl-5,6,7,8-tetrahydropteroyl-L-glutamic acid|5-methyltetrahydrofolic acid|5-Methyltetrahydropteroyl monoglutamate|5-Methyltetrahydropteroylglutamic acid|N-Methyltetrahydrofolate|N-Methyltetrahydrofolic acid|N5-Methyltetrahydrofolate|N5-Methyltetrahydrofolic acid|N5-Methyltetrahydropteroylglutamate",AMT|SLC46A1,2,CN1C(CNC2=CC=C(C=C2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNC2=C1C(=O)N=C(N)N2,0,,,0,0,,CN1C(CNC2=CC=C(C=C2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNC2=C1C(=O)N=C(N)N2,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3723,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3735,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3723,investigational
DB04856,Dexloxiglumide,dexloxiglumide,small molecule,investigational,0,1,Dexloxiglumida|Dexloxiglumide|Dexloxiglumidum,CCKAR|CCKBR,2,CCCCCN(CCCOC)C(=O)[C@@H](CCC(O)=O)NC(=O)C1=CC(Cl)=C(Cl)C=C1,0,,,0,0,,CCCCCN(CCCOC)C(=O)[C@@H](CCC(O)=O)NC(=O)C1=CC(Cl)=C(Cl)C=C1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3724,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3736,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3724,investigational
DB04858,Tirapazamine,tirapazamine,small molecule,investigational,0,1,"1,2,4-benzotriazin-3-amine, 1,4-dioxide|3-Amino-1,2,4-benzotriazine 1,4-dioxide|Tirapazamine",TOP2A|TOP2B,2,NC1=[N+]([O-])C2=C(C=CC=C2)[N+]([O-])=N1,0,,,0,0,,NC1=[N+]([O-])C2=C(C=CC=C2)[N+]([O-])=N1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3725,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3737,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3725,investigational
DB04869,Olcegepant,olcegepant,small molecule,investigational,0,1,Olcegepant,CALCA|CALCRL,2,NCCCC[C@H](NC(=O)[C@@H](CC1=CC(Br)=C(O)C(Br)=C1)NC(=O)N1CCC(CC1)N1CC2=C(NC1=O)C=CC=C2)C(=O)N1CCN(CC1)C1=CC=NC=C1,0,,,0,0,,NCCCC[C@H](NC(=O)[C@@H](CC1=CC(Br)=C(O)C(Br)=C1)NC(=O)N1CCC(CC1)N1CC2=C(NC1=O)C=CC=C2)C(=O)N1CCN(CC1)C1=CC=NC=C1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3726,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3738,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3726,investigational
DB04870,Oleoyl-estrone,oleoyl estrone,small molecule,investigational,0,1,Estrone 3-oleate|Estrone monooleate|Estrone oleic acid ester|OE|Oleoyl estrone|Oleoyl-estrone|Oleoylestrone,GRM2|GRM3,2,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC(=O)CCCCCCC\C=C/CCCCCCCC)C=C3,0,,,0,0,,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC(=O)CCCCCCC\C=C/CCCCCCCC)C=C3,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3727,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3739,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3727,investigational
DB04881,Elacridar,elacridar,small molecule,investigational,0,1,Elacridar,ABCB1|ABCB4,2,COC1=CC=CC2=C1NC1=C(C=CC=C1C(=O)NC1=CC=C(CCN3CCC4=CC(OC)=C(OC)C=C4C3)C=C1)C2=O,0,,,0,0,,COC1=CC=CC2=C1NC1=C(C=CC=C1C(=O)NC1=CC=C(CCN3CCC4=CC(OC)=C(OC)C=C4C3)C=C1)C2=O,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3728,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3740,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3728,investigational
DB04887,Brecanavir,brecanavir,small molecule,investigational,0,1,Brecanavir,GAG-POL|POL,2,[H][C@]12OCC[C@@]1([H])[C@H](CO2)OC(=O)N[C@@H](CC1=CC=C(OCC2=CSC(C)=N2)C=C1)[C@H](O)CN(CC(C)C)S(=O)(=O)C1=CC2=C(OCO2)C=C1,0,,,0,0,,[H][C@]12OCC[C@@]1([H])[C@H](CO2)OC(=O)N[C@@H](CC1=CC=C(OCC2=CSC(C)=N2)C=C1)[C@H](O)CN(CC(C)C)S(=O)(=O)C1=CC2=C(OCO2)C=C1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3729,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3741,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3729,investigational
DB04888,Bifeprunox,bifeprunox,small molecule,investigational,0,1,Bifeprunox|Bifeprunoxum,DRD2|HTR1A,2,O=C1NC2=C(O1)C(=CC=C2)N1CCN(CC2=CC(=CC=C2)C2=CC=CC=C2)CC1,0,,,0,0,,O=C1NC2=C(O1)C(=CC=C2)N1CCN(CC2=CC(=CC=C2)C2=CC=CC=C2)CC1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3730,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3742,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3730,investigational
DB04891,Becocalcidiol,becocalcidiol,small molecule,investigational,0,1,Becocalcidiol,MED1|VDR,2,CC[C@@](C)([H])[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1/C[C@](O)([H])C(=C)[C@]([H])(O)C1,0,,,0,0,,CC[C@@](C)([H])[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1/C[C@](O)([H])C(=C)[C@]([H])(O)C1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3731,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3743,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3731,investigational
DB04905,Tesmilifene,tesmilifene,small molecule,investigational,0,1,"N,N-diethyl-2-((4-phenylmethyl)phenoxy)ethanamine|Tesmilifene",ABCB1|HRH1,2,CCN(CC)CCOC1=CC=C(CC2=CC=CC=C2)C=C1,0,,,0,0,,CCN(CC)CCOC1=CC=C(CC2=CC=CC=C2)C=C1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3732,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3744,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3732,investigational
DB04912,Stannsoporfin,stannsoporfin,small molecule,investigational,0,1,Sn Mesoporphyrin|SnMP|Stannsoporfin|Tin mesoporphyrin,HMOX1|HMOX2,2,[Cl-].[Cl-].[Sn+4].CCC1=C2[N-]C(\C=C3/N=C(/C=C4\[N-]\C(=C/C5=N/C(=C\2)/C(C)=C5CC)C(C)=C4CCC(O)=O)C(CCC(O)=O)=C3C)=C1C,0,,,0,0,,[Cl-].[Cl-].[Sn+4].CCC1=C2[N-]C(\C=C3/N=C(/C=C4\[N-]\C(=C/C5=N/C(=C\2)/C(C)=C5CC)C(C)=C4CCC(O)=O)C(CCC(O)=O)=C3C)=C1C,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3733,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3745,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3733,investigational
DB04917,Renzapride,renzapride,small molecule,investigational,0,1,Renzapride,HTR3A|HTR4,2,COC1=C(C=CC(N)=C1Cl)C(=O)NC1CCN2CCCC1C2,0,,,0,0,,COC1=C(C=CC(N)=C1Cl)C(=O)NC1CCN2CCCC1C2,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3734,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3746,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3734,investigational
DB04974,Rimiducid,rimiducid,small molecule,investigational,0,1,Rimiducid,FKBP1A|MTOR,2,CC[C@H](C(=O)N1CCCC[C@H]1C(=O)O[C@H](CCC1=CC=C(OC)C(OC)=C1)C1=CC(OCC(=O)NCCNC(=O)COC2=CC=CC(=C2)[C@@H](CCC2=CC=C(OC)C(OC)=C2)OC(=O)[C@@H]2CCCCN2C(=O)[C@@H](CC)C2=CC(OC)=C(OC)C(OC)=C2)=CC=C1)C1=CC(OC)=C(OC)C(OC)=C1,0,,,0,0,,CC[C@H](C(=O)N1CCCC[C@H]1C(=O)O[C@H](CCC1=CC=C(OC)C(OC)=C1)C1=CC(OCC(=O)NCCNC(=O)COC2=CC=CC(=C2)[C@@H](CCC2=CC=C(OC)C(OC)=C2)OC(=O)[C@@H]2CCCCN2C(=O)[C@@H](CC)C2=CC(OC)=C(OC)C(OC)=C2)=CC=C1)C1=CC(OC)=C(OC)C(OC)=C1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3735,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3747,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3735,investigational
DB04975,Banoxantrone,banoxantrone,small molecule,investigational,0,1,Banoxantrone,TOP2A|TOP2B,2,C[N+](C)([O-])CCNC1=CC=C(NCC[N+](C)(C)[O-])C2=C1C(=O)C1=C(O)C=CC(O)=C1C2=O,0,,,0,0,,C[N+](C)([O-])CCNC1=CC=C(NCC[N+](C)(C)[O-])C2=C1C(=O)C1=C(O)C=CC(O)=C1C2=O,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3736,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3748,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3736,investigational
DB04977,Plitidepsin,plitidepsin,small molecule,investigational,0,1,Dehydrodidemnin B|Plitidepsin|Plitidepsina|Plitidepsine|Plitidepsium,EEF1A2|PPT1,2,[H][C@@]12CCCN1C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)C(=O)[C@@H](OC(=O)C[C@H](O)[C@]([H])(NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]1CCCN1C(=O)C(C)=O)[C@@H](C)OC(=O)[C@H](CC1=CC=C(OC)C=C1)N(C)C2=O)[C@@H](C)CC)C(C)C,0,,,0,0,,[H][C@@]12CCCN1C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)C(=O)[C@@H](OC(=O)C[C@H](O)[C@]([H])(NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]1CCCN1C(=O)C(C)=O)[C@@H](C)OC(=O)[C@H](CC1=CC=C(OC)C=C1)N(C)C2=O)[C@@H](C)CC)C(C)C,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3737,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3749,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3737,investigational
DB05010,SGS-742,sgs 742,small molecule,investigational,0,1,(3-Aminopropyl)(n-butyl)phosphinic acid|3-Aminopropyl-Butyl Phosphinic Acid|SGS 742|SGS-742|SGS742,GABBR1|GABBR2,2,CCCCP(O)(=O)CCCN,0,,,0,0,,CCCCP(O)(=O)CCCN,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3738,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3750,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3738,investigational
DB05035,Eprotirome,eprotirome,small molecule,investigational,0,1,Eprotirome,THRA|THRB,2,CC(C)C1=C(O)C=CC(OC2=C(Br)C=C(NC(=O)CC(O)=O)C=C2Br)=C1,0,,,0,0,,CC(C)C1=C(O)C=CC(OC2=C(Br)C=C(NC(=O)CC(O)=O)C=C2Br)=C1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3739,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3751,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3739,investigational
DB05053,MB-07803,mb 07803,small molecule,investigational,0,1,,FBP1|FBP2,2,CCOC(=O)C(C)(C)NP(=O)(NC(C)(C)C(=O)OCC)C1=CC=C(O1)C1=C(SC(N)=N1)C(=O)C(C)(C)C,0,,,0,0,,CCOC(=O)C(C)(C)NP(=O)(NC(C)(C)C(=O)OCC)C1=CC=C(O1)C1=C(SC(N)=N1)C(=O)C(C)(C)C,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3740,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3752,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3740,investigational
DB05107,16-Bromoepiandrosterone,16 bromoepiandrosterone,small molecule,investigational,0,1,16alpha-bromoepiandrosterone,AR|G6PD,2,[H][C@@]12C[C@@H](Br)C(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@@H](O)CC[C@]12C,0,,,0,0,,[H][C@@]12C[C@@H](Br)C(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@@H](O)CC[C@]12C,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3741,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3753,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3741,investigational
DB05116,Thymectacin,thymectacin,small molecule,investigational,0,1,Brivudine phosphoramidate,TMP1|TYMS,2,COC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(\C=C\Br)C(=O)NC1=O)OC1=CC=CC=C1,0,,,0,0,,COC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(\C=C\Br)C(=O)NC1=O)OC1=CC=CC=C1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3742,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3754,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3742,investigational
DB05212,Bezisterim,bezisterim,small molecule,investigational,0,1,Bezisterim|NE3107,NFKB1|NFKB2,2,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@H](O)C=C2C[C@@H](O)CC[C@]12C,0,,,0,0,,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@H](O)C=C2C[C@@H](O)CC[C@]12C,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3743,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3755,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3743,investigational
DB05265,Ecabet,ecabet,small molecule,investigational,0,1,Ecabet|Ecabetum,NOXO1|UREC,2,[H][C@@]12CCC3=CC(C(C)C)=C(C=C3[C@@]1(C)CCC[C@@]2(C)C(O)=O)S(O)(=O)=O,0,,,0,0,,[H][C@@]12CCC3=CC(C(C)C)=C(C=C3[C@@]1(C)CCC[C@@]2(C)C(O)=O)S(O)(=O)=O,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3744,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3756,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3744,investigational
DB05398,C31G,c31g,small molecule,investigational,0,1,C31G,CD9|GAG-POL,2,CCCCCCCCCCCC[N+](C)(C)[O-].CCCCCCCCCCCC[N+](C)(C)CC([O-])=O,0,,,0,0,,CCCCCCCCCCCC[N+](C)(C)[O-].CCCCCCCCCCCC[N+](C)(C)CC([O-])=O,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3745,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3757,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3745,investigational
DB05403,CEP-1347,cep 1347,small molecule,investigational,0,1,,MAP3K9|MAPK12,2,[H][C@@]12C[C@H](C(=O)OOC)[C@](C)(O1)N1C3=C(C=C(CSCC)C=C3)C3=C4CNC(=O)C4=C4C5=C(C=CC(CSCC)=C5)N2C4=C13,0,,,0,0,,[H][C@@]12C[C@H](C(=O)OOC)[C@](C)(O1)N1C3=C(C=C(CSCC)C=C3)C3=C4CNC(=O)C4=C4C5=C(C=CC(CSCC)=C5)N2C4=C13,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.05,3746,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal,0.05032286144716201,0.05032286144716201,0.05032286144716201,3758,0.31832372123763636,0.08708020347677804,0.0,0.14474552919041014,3746,investigational
