drugbank_id,drug_name,normalized_name,drug_type,groups,is_approved,is_investigational,synonyms,target_genes,target_gene_count,drugbank_smiles,has_lincs_match,lincs_pert_id,lincs_pert_iname,lincs_signature_count,lincs_cell_count,lincs_canonical_smiles,canonical_smiles,target_overlap_genes,target_overlap_count,target_overlap_weight,target_overlap_norm,lincs_support_norm,approval_bonus,smiles_bonus,pseudo_label_score,pseudo_label_rank,disease_gene_panel_size,disease_gene_panel_top10,label_source,study_objective
DB20707,Securinine,securinine,small molecule,experimental,0,0,(-)-securinine|L-securinine|Securinan-11-one|Securinin|Securinine,,0,[H][C@]12CCCCN1[C@H]1C[C@@]22OC(=O)C=C2C=C1,1,BRD-A25775766,securinine,19,13,O=C1OC2(C[C@H]3C=CC2=C1)[C@H]4CCCCN34,[H][C@]12CCCCN1[C@H]1C[C@@]22OC(=O)C=C2C=C1,,0,0.0,0.0,0.01436130007558579,0.0,1.0,0.05287226001511716,3261,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB21154,Levcromakalim,levcromakalim,small molecule,investigational,0,1,(-)-cromakalim|Levcromakalim,,0,CC1(C)OC2=C(C=C(C=C2)C#N)[C@H]([C@@H]1O)N1CCCC1=O,1,BRD-K24526313,levcromakalim,19,13,CC1(C)Oc2ccc(cc2[C@H]([C@@H]1O)N1CCCC1=O)C#N,CC1(C)OC2=C(C=C(C=C2)C#N)[C@H]([C@@H]1O)N1CCCC1=O,,0,0.0,0.0,0.01436130007558579,0.0,1.0,0.05287226001511716,3262,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB21332,Todralazine,todralazine,small molecule,experimental,0,0,Todralazine,,0,CCOC(=O)NNC1=C2C=CC=CC2=CN=N1,1,BRD-K68553471,todralazine,19,4,CCOC(=O)NNc1nncc2ccccc12,CCOC(=O)NNC1=C2C=CC=CC2=CN=N1,,0,0.0,0.0,0.01436130007558579,0.0,1.0,0.05287226001511716,3263,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB11582,Thiocolchicoside,thiocolchicoside,small molecule,investigational,0,1,TCC|Thiocolchicine 2-glucoside analog|Thiocolchicoside,GABRA1|GABRB2|GABRG2|GLRA1|GLRA2|GLRA3|GLRB|TNFSF11,8,COC1=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C2CC[C@H](NC(C)=O)C3=CC(=O)C(SC)=CC=C3C2=C1OC,1,BRD-A11605036,thiocolchicoside,18,12,COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc3CCC(NC(=O)C)c4cc(=O)c(SC)ccc4-c3c1OC,COC1=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C2CC[C@H](NC(C)=O)C3=CC(=O)C(SC)=CC=C3C2=C1OC,,0,0.0,0.0,0.013605442176870748,0.0,1.0,0.05272108843537415,3264,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB03758,Radicicol,radicicol,small molecule,experimental,0,0,Monorden,DLAT|HSP90AA1|HSP90AB1|HSP90B1|PDK3|PHOQ,6,C[C@@H]1C[C@H]2O[C@@H]2\C=C/C=C/C(=O)CC2=C(Cl)C(O)=CC(O)=C2C(=O)O1,1,BRD-K33551950,radicicol,18,14,C[C@@H]1C[C@@H]2O[C@H]2\C=C\C=C\C(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1,C[C@@H]1C[C@H]2O[C@@H]2\C=C/C=C/C(=O)CC2=C(Cl)C(O)=CC(O)=C2C(=O)O1,,0,0.0,0.0,0.013605442176870748,0.0,1.0,0.05272108843537415,3265,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB01892,Hyperforin,hyperforin,small molecule,investigational|nutraceutical,0,1,Hiperforina|Hyperforin|Hyperforine,ALOX5|NR1I2|PTGS1|PYGM,4,CC(C)C(=O)[C@@]12C(O)=C(CC=C(C)C)C(=O)[C@@](CC=C(C)C)(C[C@H](CC=C(C)C)[C@@]1(C)CCC=C(C)C)C2=O,1,BRD-A80775386,hyperforin,18,14,CC(C)C(=O)[C@@]12C(=O)C(CC=C(C)C)C(=O)[C@@](CC=C(C)C)(C[C@H](CC=C(C)C)[C@@]1(C)CCC=C(C)C)C2=O,CC(C)C(=O)[C@@]12C(O)=C(CC=C(C)C)C(=O)[C@@](CC=C(C)C)(C[C@H](CC=C(C)C)[C@@]1(C)CCC=C(C)C)C2=O,,0,0.0,0.0,0.013605442176870748,0.0,1.0,0.05272108843537415,3266,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB07340,Reversine,reversine,small molecule,experimental,0,0,2-(4-morpholinoanilino)-6-cyclohexylaminopurine|Reversine,ADORA3|AURKB|INCENP|MAP2K1,4,C1CCC(CC1)NC1=NC(NC2=CC=C(C=C2)N2CCOCC2)=NC2=C1N=CN2,1,BRD-K77286328,reversine,18,14,C1CCC(CC1)Nc2nc(Nc3ccc(cc3)N4CCOCC4)nc5[nH]cnc25,C1CCC(CC1)NC1=NC(NC2=CC=C(C=C2)N2CCOCC2)=NC2=C1N=CN2,,0,0.0,0.0,0.013605442176870748,0.0,1.0,0.05272108843537415,3267,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB05992,Plinabulin,plinabulin,small molecule,investigational,0,1,Plinabulin,EIF2B1|EIF2B2|TNF,3,CC(C)(C)C1=C(\C=C2/NC(=O)\C(NC2=O)=C\C2=CC=CC=C2)N=CN1,1,BRD-K99498722,plinabulin,18,14,CC(C)(C)c1[nH]cnc1\C=c1/[nH]c(=O)\c(=C\c2ccccc2)[nH]c1=O,CC(C)(C)C1=C(\C=C2/NC(=O)\C(NC2=O)=C\C2=CC=CC=C2)N=CN1,,0,0.0,0.0,0.013605442176870748,0.0,1.0,0.05272108843537415,3268,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB06191,Zosuquidar,zosuquidar,small molecule,investigational,0,1,Zosuquidar,ABCB1|ABCB4,2,[H][C@]12C3=CC=CC=C3[C@H](N3CCN(C[C@@H](O)COC4=CC=CC5=C4C=CC=N5)CC3)C3=CC=CC=C3[C@@]1([H])C2(F)F,1,BRD-K70557564,zosuquidar,18,14,O[C@@H](COc1cccc2ncccc12)CN1CCN(CC1)[C@@H]1c2ccccc2[C@@H]2[C@H](c3ccccc13)C2(F)F,[H][C@]12C3=CC=CC=C3[C@H](N3CCN(C[C@@H](O)COC4=CC=CC5=C4C=CC=N5)CC3)C3=CC=CC=C3[C@@]1([H])C2(F)F,,0,0.0,0.0,0.013605442176870748,0.0,1.0,0.05272108843537415,3269,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB04849,Cediranib,cediranib,small molecule,investigational,0,1,Cediranib,KDR,1,COC1=CC2=C(C=C1OCCCN1CCCC1)N=CN=C2OC1=C(F)C2=C(NC(C)=C2)C=C1,1,BRD-K86930074,cediranib,18,14,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,COC1=CC2=C(C=C1OCCCN1CCCC1)N=CN=C2OC1=C(F)C2=C(NC(C)=C2)C=C1,,0,0.0,0.0,0.013605442176870748,0.0,1.0,0.05272108843537415,3270,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB06623,Flupirtine,flupirtine,small molecule,investigational,0,1,Flupirtine|Flupirtino|Flupirtinum,ADRA2A,1,CCOC(=O)NC1=C(N)N=C(NCC2=CC=C(F)C=C2)C=C1,1,BRD-K50720187,flupirtine,18,14,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,CCOC(=O)NC1=C(N)N=C(NCC2=CC=C(F)C=C2)C=C1,,0,0.0,0.0,0.013605442176870748,0.0,1.0,0.05272108843537415,3271,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB11779,Danoprevir,danoprevir,small molecule,investigational,0,1,Danoprevir,GAG-POL,1,CC(C)(C)OC(=O)N[C@H]1CCCCC\C=C/[C@@H]2C[C@]2(NC(=O)[C@@H]2C[C@H](CN2C1=O)OC(=O)N1CC2=CC=CC(F)=C2C1)C(=O)NS(=O)(=O)C1CC1,1,BRD-K17823458,danoprevir,18,14,CC(C)(C)OC(=O)N[C@H]1CCCCC\C=C/[C@@H]2C[C@@]2(CNS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@H](CN2C1=O)OC(=O)N1Cc2cccc(F)c2C1,CC(C)(C)OC(=O)N[C@H]1CCCCC\C=C/[C@@H]2C[C@]2(NC(=O)[C@@H]2C[C@H](CN2C1=O)OC(=O)N1CC2=CC=CC(F)=C2C1)C(=O)NS(=O)(=O)C1CC1,,0,0.0,0.0,0.013605442176870748,0.0,1.0,0.05272108843537415,3272,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB11958,Brivanib,brivanib,small molecule,investigational,0,1,Brivanib,KDR,1,C[C@@H](O)COC1=CN2N=CN=C(OC3=CC=C4NC(C)=CC4=C3F)C2=C1C,1,BRD-K28428262,brivanib,18,14,C[C@@H](O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C,C[C@@H](O)COC1=CN2N=CN=C(OC3=CC=C4NC(C)=CC4=C3F)C2=C1C,,0,0.0,0.0,0.013605442176870748,0.0,1.0,0.05272108843537415,3273,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB12442,Alvespimycin,alvespimycin,small molecule,investigational,0,1,17-(dimethylaminoethylamino)-17-demethoxygeldanamycin|17-DMAG|Alvespimycin|DMAG,HSP90AA1,1,CO[C@H]1C[C@H](C)CC2=C(NCCN(C)C)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O,1,BRD-K83988098,alvespimycin,18,14,CO[C@H]1C[C@H](C)CC2=C(NCCN(C)C)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O,CO[C@H]1C[C@H](C)CC2=C(NCCN(C)C)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O,,0,0.0,0.0,0.013605442176870748,0.0,1.0,0.05272108843537415,3274,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB20953,Etomoxir,etomoxir,small molecule,experimental,0,0,Etomoxir,CPT1B,1,CCOC(=O)[C@@]1(CCCCCCOC2=CC=C(Cl)C=C2)CO1,1,BRD-K77625572,etomoxir,18,14,OC(=O)[C@]1(CCCCCCOc2ccc(Cl)cc2)CO1,CCOC(=O)[C@@]1(CCCCCCOC2=CC=C(Cl)C=C2)CO1,,0,0.0,0.0,0.013605442176870748,0.0,1.0,0.05272108843537415,3275,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB11616,Pirarubicin,pirarubicin,small molecule,investigational,0,1,"Adriamycin, tetrahydropyranyl|Pirarubicin|Theprubicin|THP-Adm|THP-Doxorubicin",,0,[H][C@]1(N)C[C@]([H])(O[C@@]2([H])C[C@@](O)(CC3=C(O)C4=C(C(O)=C23)C(=O)C2=C(C=CC=C2OC)C4=O)C(=O)CO)O[C@@]([H])(C)[C@@]1([H])O[C@]1([H])CCCCO1,1,BRD-K83794624,pirarubicin,18,14,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O[C@@H]6CCCCO6)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,[H][C@]1(N)C[C@]([H])(O[C@@]2([H])C[C@@](O)(CC3=C(O)C4=C(C(O)=C23)C(=O)C2=C(C=CC=C2OC)C4=O)C(=O)CO)O[C@@]([H])(C)[C@@]1([H])O[C@]1([H])CCCCO1,,0,0.0,0.0,0.013605442176870748,0.0,1.0,0.05272108843537415,3276,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB15359,Xanthohumol,xanthohumol,small molecule,investigational,0,1,Xanthohumol,,0,COC1=C(C(=O)\C=C\C2=CC=C(O)C=C2)C(O)=C(CC=C(C)C)C(O)=C1,1,BRD-K77390737,xanthohumol,18,14,COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)/C=C/c2ccc(O)cc2,COC1=C(C(=O)\C=C\C2=CC=C(O)C=C2)C(O)=C(CC=C(C)C)C(O)=C1,,0,0.0,0.0,0.013605442176870748,0.0,1.0,0.05272108843537415,3277,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB15979,Homochlorcyclizine,homochlorcyclizine,small molecule,investigational,0,1,Homochlorcyclizine|Homochlorcyclizinum|Homoclorociclizina,,0,CN1CCCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,1,BRD-A22769835,homochlorcyclizine,18,8,CN1CCCN(CC1)C(c1ccccc1)c1ccc(Cl)cc1,CN1CCCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,,0,0.0,0.0,0.013605442176870748,0.0,1.0,0.05272108843537415,3278,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB03849,Cilomilast,cilomilast,small molecule,investigational,0,1,Ariflo|Cilomilast|cis-4-cyano-4-(3-(cyclopentyloxy)-4-methoxyphenyl)cyclohexanecarboxylic acid,PDE4A|PDE4B|PDE4D,3,COC1=C(OC2CCCC2)C=C(C=C1)[C@]1(CC[C@@H](CC1)C(O)=O)C#N,1,BRD-K62982419,cilomilast,17,13,COc1ccc(cc1OC1CCCC1)[C@@]1(CC[C@@H](CC1)C(O)=O)C#N,COC1=C(OC2CCCC2)C=C(C=C1)[C@]1(CC[C@@H](CC1)C(O)=O)C#N,,0,0.0,0.0,0.012849584278155708,0.0,1.0,0.052569916855631144,3279,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB04604,5-iodotubercidin,5 iodotubercidin,small molecule,experimental,0,0,5-iodotubercidin,CSNK1G2|HASPIN|MAPK3,3,[H][C@]1(CO)O[C@@]([H])(N2C=C(I)C3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,1,BRD-A18497530,5-iodotubercidin,17,14,Nc1ncnc2n(cc(I)c12)C3OC(CO)C(O)C3O,[H][C@]1(CO)O[C@@]([H])(N2C=C(I)C3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,,0,0.0,0.0,0.012849584278155708,0.0,1.0,0.052569916855631144,3280,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB11830,Mocetinostat,mocetinostat,small molecule,investigational,0,1,Mocetinostat,HDAC1|HDAC2|HDAC3,3,NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1,1,BRD-K16485616,mocetinostat,17,14,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(n2)-c2cccnc2)cc1,NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1,,0,0.0,0.0,0.012849584278155708,0.0,1.0,0.052569916855631144,3281,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB12191,Obatoclax,obatoclax,small molecule,investigational,0,1,Obatoclax,BCL2|BCL2L1|MCL1,3,COC1=CC(=N\C1=C/C1=C(C)C=C(C)N1)C1=CC2=CC=CC=C2N1,1,BRD-K15600710,obatoclax,17,13,COC1=CC(=N\C\1=C/c1[nH]c(C)cc1C)c1cc2ccccc2[nH]1,COC1=CC(=N\C1=C/C1=C(C)C=C(C)N1)C1=CC2=CC=CC=C2N1,,0,0.0,0.0,0.012849584278155708,0.0,1.0,0.052569916855631144,3282,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB17047,PIK-75,pik 75,small molecule,experimental,0,0,"Benzenesulfonic acid, 2-methyl-5-nitro-, 2-((6-bromoimidazo(1,2-a)pyridin-3-yl)methylene)-1-methylhydrazide",PIK3CB|PIK3CG|PRKDC,3,CN(\N=C\C1=CN=C2C=CC(Br)=CN12)S(=O)(=O)C1=CC(=CC=C1C)[N+]([O-])=O,1,BRD-M16762496,PIK-75,17,14,CN(\N=C\c1cnc2ccc(Br)cn12)S(=O)(=O)c1cc(ccc1C)[N+]([O-])=O,CN(\N=C\C1=CN=C2C=CC(Br)=CN12)S(=O)(=O)C1=CC(=CC=C1C)[N+]([O-])=O,,0,0.0,0.0,0.012849584278155708,0.0,1.0,0.052569916855631144,3283,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB05465,Tandutinib,tandutinib,small molecule,investigational,0,1,Tandutinib,FLT3|PDGFD,2,COC1=C(OCCCN2CCCCC2)C=C2N=CN=C(N3CCN(CC3)C(=O)NC3=CC=C(OC(C)C)C=C3)C2=C1,1,BRD-K89162000,tandutinib,17,13,COc1cc2c(ncnc2cc1OCCCN1CCCCC1)N1CCN(CC1)C(=O)Nc1ccc(OC(C)C)cc1,COC1=C(OCCCN2CCCCC2)C=C2N=CN=C(N3CCN(CC3)C(=O)NC3=CC=C(OC(C)C)C=C3)C2=C1,,0,0.0,0.0,0.012849584278155708,0.0,1.0,0.052569916855631144,3284,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB06188,Ispinesib,ispinesib,small molecule,investigational,0,1,Ispinesib,KIF11,1,CC(C)[C@@H](N(CCCN)C(=O)C1=CC=C(C)C=C1)C1=NC2=CC(Cl)=CC=C2C(=O)N1CC1=CC=CC=C1,1,BRD-K64881305,ispinesib,17,13,CC(C)[C@@H](N(CCCN)C(=O)c1ccc(C)cc1)c1nc2cc(Cl)ccc2c(=O)n1Cc1ccccc1,CC(C)[C@@H](N(CCCN)C(=O)C1=CC=C(C)C=C1)C1=NC2=CC(Cl)=CC=C2C(=O)N1CC1=CC=CC=C1,,0,0.0,0.0,0.012849584278155708,0.0,1.0,0.052569916855631144,3285,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB06233,Ridaforolimus,ridaforolimus,small molecule,investigational,0,1,Deforolimus|Ridaforolimus,MTOR,1,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1OP(C)(C)=O,1,BRD-K29733039,deforolimus,17,13,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C/C=C(C)/[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1OP(C)(C)=O,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1OP(C)(C)=O,,0,0.0,0.0,0.012849584278155708,0.0,1.0,0.052569916855631144,3286,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB06629,Zibotentan,zibotentan,small molecule,investigational,0,1,Zibotentan,EDNRA,1,COC1=NC(C)=CN=C1NS(=O)(=O)C1=CC=CN=C1C1=CC=C(C=C1)C1=NN=CO1,1,BRD-K31553034,zibotentan,17,13,COc1nc(C)cnc1NS(=O)(=O)c1cccnc1-c1ccc(cc1)-c1nnco1,COC1=NC(C)=CN=C1NS(=O)(=O)C1=CC=CN=C1C1=CC=C(C=C1)C1=NN=CO1,,0,0.0,0.0,0.012849584278155708,0.0,1.0,0.052569916855631144,3287,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB07423,Andarine,andarine,small molecule,experimental,0,0,(2S)-3-(4-acetamidophenoxy)-2-hydroxy-2-methyl-N-[4-nitro-3-(trifluoromethyl)phenyl]propanamide,AR,1,CC(=O)NC1=CC=C(OC[C@](C)(O)C(=O)NC2=CC=C(C(=C2)C(F)(F)F)[N+]([O-])=O)C=C1,1,BRD-K82164249,andarine,17,13,CC(=O)Nc1ccc(OC[C@](C)(O)C(=O)Nc2ccc(c(c2)C(F)(F)F)[N+]([O-])=O)cc1,CC(=O)NC1=CC=C(OC[C@](C)(O)C(=O)NC2=CC=C(C(=C2)C(F)(F)F)[N+]([O-])=O)C=C1,,0,0.0,0.0,0.012849584278155708,0.0,1.0,0.052569916855631144,3288,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB12847,Pyroxamide,pyroxamide,small molecule,investigational,0,1,Pyroxamide,HDAC1,1,ONC(=O)CCCCCCC(=O)NC1=CN=CC=C1,1,BRD-K11663430,pyroxamide,17,13,ONC(=O)CCCCCCC(=O)Nc1cccnc1,ONC(=O)CCCCCCC(=O)NC1=CN=CC=C1,,0,0.0,0.0,0.012849584278155708,0.0,1.0,0.052569916855631144,3289,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB17939,Pterostilbene,pterostilbene,small molecule,investigational,0,1,"3,5-DIMETHOXY-4'-HYDROXY-TRANS-STILBENE|EH-301 COMPONENT PTEROSTILBENE|PHENOL, 4-((1E)-2-(3,5-DIMETHOXYPHENYL)ETHENYL)-|Pterostilbene",PPARA,1,COC1=CC(\C=C\C2=CC=C(O)C=C2)=CC(OC)=C1,1,BRD-K92870997,pterostilbene,17,10,COc1cc(OC)cc(/C=C/c2ccc(O)cc2)c1,COC1=CC(\C=C\C2=CC=C(O)C=C2)=CC(OC)=C1,,0,0.0,0.0,0.012849584278155708,0.0,1.0,0.052569916855631144,3290,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB12078,Enobosarm,enobosarm,small molecule,investigational,0,1,Énobosarm|Enobosarm|Enobosarmum|Ostarine,,0,C[C@](O)(COC1=CC=C(C=C1)C#N)C(=O)NC1=CC=C(C#N)C(=C1)C(F)(F)F,1,BRD-K16621777,enobosarm,17,13,C[C@@](O)(COc1ccc(cc1)C#N)C(=O)Nc1ccc(C#N)c(c1)C(F)(F)F,C[C@](O)(COC1=CC=C(C=C1)C#N)C(=O)NC1=CC=C(C#N)C(=C1)C(F)(F)F,,0,0.0,0.0,0.012849584278155708,0.0,1.0,0.052569916855631144,3291,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB12870,Buthionine sulfoximine,buthionine sulfoximine,small molecule,investigational,0,1,"Butanoic acid, 2-amino-4-(S-butylsulfonimidoyl)-|Buthionine sulfoxamine|DL-buthionine-(S,R)-sulfoximine",,0,CCCCS(=N)(=O)CCC(N)C(O)=O,1,BRD-A47706533,buthionine-sulfoximine,17,13,CCCCS(=N)(=O)CC[C@H](N)C(O)=O,CCCCS(=N)(=O)CCC(N)C(O)=O,,0,0.0,0.0,0.012849584278155708,0.0,1.0,0.052569916855631144,3292,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
DB13172,Tunicamycin,tunicamycin,small molecule,experimental,0,0,,,0,,1,BRD-K10573841,tunicamycin,17,13,CC(C)CCCCCCCC\C=C\C(=O)N[C@H]1[C@H](O[C@@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2NC(C)=O)O[C@H](C[C@@H](O)[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O,CC(C)CCCCCCCC\C=C\C(=O)N[C@H]1[C@H](O[C@@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2NC(C)=O)O[C@H](C[C@@H](O)[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O,,0,0.0,0.0,0.012849584278155708,0.0,1.0,0.052569916855631144,3293,1085,SPP1|PPBP|MMP7|COL3A1|TNC|IGHG1|BPIFB1|MMP1|SFRP2|IGHG2,pseudo_label,disease_signature_reversal
